TILESET 1.0
TILE airport 6 6
14 4 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 7 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 4 14
14 12 8 7 7 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 7 8 8 8 8 8 8 8 8 8 8 8 8 8 8 7 7 8 12 14
14 4 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 7 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 4 14
14 12 12 12 12 9 7 7 7 7 7 7 7 7 9 12 12 12 12 12 12 9 12 12 12 12 12 12 9 12 12 7 12 12 12 9 12 12 12 12 12 12 9 12 12 12 12 12 12 9 12 12 12 12 12 9 7 7 7 7 7 7 7 7 9 12 12 12 12 9 8 8 8 8 8 8 8 8 8 8 8 8 8 9 12 12 12 12 12 9 12 12 12 12 12 14
14 12 12 12 12 12 7 7 7 7 7 7 7 7 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 7 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 7 7 7 7 7 7 7 7 12 12 12 12 12 12 8 8 8 8 8 8 8 8 8 8 8 8 8 12 12 12 12 12 12 12 12 12 12 12 12 14
14 12 12 12 12 12 7 7 7 7 7 7 7 7 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 7 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 7 7 7 7 7 7 7 7 12 12 12 12 12 12 8 8 8 8 8 8 8 8 8 8 8 8 8 12 12 12 12 12 12 12 12 12 12 12 12 14
14 12 12 12 12 12 7 7 7 7 7 7 7 7 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 7 12 12 12 12 12 12 12 12 12 12 12 12 12 12 6 12 12 12 12 12 12 12 12 12 7 7 7 7 7 7 7 7 12 12 12 12 12 12 8 8 8 8 8 8 7 8 8 8 8 8 8 12 12 12 12 12 7 7 7 12 12 12 12 14
14 12 12 12 12 12 7 7 7 7 7 7 7 7 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 7 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 7 7 7 7 7 7 7 7 12 12 12 12 12 12 8 8 8 8 8 8 7 8 8 8 8 8 8 12 12 12 12 12 12 12 7 12 12 12 12 14
14 12 12 12 12 12 7 7 7 7 7 7 7 7 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 7 7 7 7 7 7 7 7 7 7 7 7 7 7 12 12 12 12 12 12 12 12 12 12 12 7 7 7 7 7 7 7 7 12 12 12 12 12 12 8 8 8 8 8 8 7 8 8 8 8 8 8 12 12 12 7 8 8 12 7 12 12 12 12 14
14 12 12 12 12 12 7 7 7 7 7 7 7 7 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 7 12 12 12 12 12 12 12 12 12 12 12 12 7 12 12 12 12 12 12 12 12 12 12 12 7 7 7 7 7 7 7 7 12 12 12 12 12 12 8 8 8 8 8 8 7 8 8 8 8 8 8 12 12 12 7 8 8 12 7 12 12 12 12 14
14 12 12 12 12 12 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 12 12 12 12 12 12 12 12 12 12 12 12 7 12 12 12 12 12 12 12 12 12 12 12 7 7 7 7 7 7 7 7 12 12 12 12 12 9 8 8 8 8 8 8 8 8 8 8 8 8 8 9 12 12 7 7 7 12 7 12 12 12 12 14
14 12 12 12 12 12 7 7 7 7 7 7 7 7 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 7 12 12 12 12 12 12 12 12 12 12 12 7 7 7 7 7 7 7 7 12 12 12 12 12 12 8 8 8 8 8 8 8 8 8 8 8 8 8 12 12 12 12 12 12 12 7 12 12 12 12 14
14 12 12 12 12 12 7 7 7 7 7 7 7 7 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 7 12 12 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 12 12 12 12 12 12 8 8 8 8 8 8 8 8 8 8 8 8 8 12 12 12 12 12 12 12 7 12 12 12 12 14
14 12 12 12 12 7 7 7 7 7 7 7 7 7 7 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 7 12 12 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 12 12 12 12 12 12 8 8 8 8 8 8 7 8 8 8 8 8 8 12 12 12 12 12 12 12 7 12 12 12 12 14
14 12 12 12 7 7 7 7 7 7 7 7 7 7 7 7 7 15 15 15 15 15 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 0 7 7 7 7 7 7 7 7 7 7 8 7 7 7 7 7 7 12 12 12 12 12 12 8 8 8 8 8 8 7 8 8 8 8 8 8 12 12 12 12 12 12 12 7 12 12 12 12 14
14 12 12 12 7 7 7 7 7 7 7 7 7 7 7 7 7 7 15 15 15 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 15 7 7 7 7 7 7 7 0 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 12 12 12 12 12 12 8 8 8 8 8 8 7 8 8 8 8 8 8 12 12 12 12 12 12 6 7 12 12 12 12 14
14 12 12 12 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 15 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 15 7 7 15 7 7 7 7 7 7 0 0 7 7 7 7 7 7 4 7 7 7 7 7 7 7 7 7 7 12 12 12 12 12 12 8 8 8 8 8 8 7 8 8 8 8 8 8 12 12 12 12 12 12 12 7 12 12 12 12 14
14 12 12 12 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 15 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 15 15 15 15 15 7 7 7 7 7 0 0 7 7 7 7 7 8 7 7 7 7 7 7 7 7 7 7 7 12 12 12 12 12 9 8 8 8 8 8 8 8 8 8 8 8 8 8 9 12 12 12 12 12 12 7 12 12 12 12 14
14 12 12 12 7 7 7 7 7 7 7 7 7 7 7 7 7 7 15 15 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 8 7 7 7 7 7 7 8 0 0 7 7 7 7 8 7 7 7 7 7 7 7 7 7 7 7 7 12 12 12 12 12 12 8 8 8 8 8 8 8 8 8 8 8 8 8 12 12 12 12 12 12 12 7 12 12 12 12 14
14 12 12 12 7 7 7 7 7 7 7 7 7 15 15 15 6 15 7 15 15 15 6 15 15 7 7 7 7 7 7 7 7 7 7 7 7 7 15 7 7 7 7 8 7 0 0 7 7 7 7 7 7 7 7 7 7 4 7 7 7 7 7 7 12 12 12 12 12 12 8 8 8 8 8 8 8 8 8 8 8 8 8 12 12 12 12 12 12 12 7 12 12 12 12 14
14 12 12 12 7 7 7 7 7 7 7 7 7 7 7 15 6 15 7 15 15 15 6 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 8 7 8 0 8 7 7 7 7 7 7 7 7 7 8 7 7 7 7 7 7 7 12 12 12 12 12 12 8 8 8 8 8 8 7 8 8 8 8 8 8 12 12 12 12 12 12 12 7 12 12 12 12 14
14 12 12 12 7 7 7 7 7 7 7 7 7 7 7 7 7 15 7 15 15 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 8 7 8 7 8 0 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 12 12 12 12 12 12 8 8 8 8 8 8 7 8 8 8 8 8 8 12 12 12 12 12 12 12 7 12 12 12 12 14
14 12 12 12 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 8 7 4 7 7 7 7 7 7 7 7 7 7 7 7 7 7 8 7 8 7 8 0 0 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 12 12 12 12 12 12 8 8 8 8 8 8 7 8 8 8 8 8 8 12 12 12 12 12 12 12 7 12 12 12 12 14
14 12 12 12 7 7 7 7 7 7 7 7 7 8 7 4 7 7 7 7 7 7 7 8 7 7 7 15 7 7 7 15 7 7 7 15 7 7 7 7 7 8 7 8 7 0 0 7 7 7 7 7 7 7 7 7 7 8 7 7 7 7 7 7 12 12 12 12 12 12 8 8 8 8 8 8 7 8 8 8 8 8 8 12 12 12 12 12 12 12 7 12 12 12 12 14
14 12 12 8 7 4 7 7 7 7 7 7 7 8 7 7 7 15 7 7 15 7 7 8 7 7 7 15 7 7 7 15 7 7 7 15 7 7 7 7 8 7 8 7 8 0 0 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 12 12 12 12 12 9 8 8 8 8 8 8 8 8 8 8 8 8 8 9 12 12 12 12 12 12 7 12 12 12 12 14
14 12 8 8 7 7 7 15 7 7 15 7 7 8 7 7 7 15 7 7 15 7 7 8 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 8 7 8 7 0 0 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 6 12 12 12 12 12 8 8 8 8 8 8 8 8 8 8 8 8 8 12 12 12 12 12 12 12 7 12 12 12 12 14
14 12 8 8 7 7 7 15 7 7 15 7 7 8 7 7 7 7 7 7 7 7 7 8 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 8 7 8 7 8 0 0 0 0 0 0 0 8 0 0 0 0 0 0 7 7 7 7 7 12 12 12 12 12 12 8 8 8 8 8 8 8 8 8 8 8 8 8 12 12 12 12 12 12 12 7 12 12 12 12 14
14 12 8 8 7 7 7 7 7 7 7 7 7 8 7 7 7 7 7 7 7 7 7 8 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 8 7 8 7 0 0 0 0 0 0 8 0 0 0 0 0 7 7 7 7 7 7 7 12 12 12 12 12 12 8 8 8 8 8 8 7 8 8 8 8 8 8 12 12 12 12 12 12 12 7 12 12 12 12 14
14 12 8 8 7 7 7 7 7 7 7 7 7 8 7 7 7 7 7 7 7 7 7 8 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 8 7 8 7 8 8 8 8 8 8 8 8 8 8 8 8 7 7 7 7 7 7 7 7 12 12 12 12 12 12 8 8 8 8 8 8 7 8 8 8 8 8 8 12 12 12 12 12 12 12 7 12 12 12 12 14
14 12 8 8 7 7 7 7 7 7 7 7 7 8 7 7 7 7 7 7 7 7 7 8 7 7 7 15 7 7 7 15 7 7 7 15 7 7 7 7 7 8 7 8 8 8 8 8 8 8 8 8 8 8 8 7 7 7 7 7 7 7 7 7 12 12 12 12 12 12 8 8 8 8 8 8 7 8 8 8 8 8 8 12 12 12 12 12 12 12 7 12 12 12 12 14
14 12 8 8 7 7 7 7 7 7 7 7 7 8 7 7 7 15 7 7 15 7 7 8 7 7 7 15 7 7 7 15 7 7 7 15 7 7 7 7 8 7 8 8 8 8 8 8 8 8 8 8 8 8 7 7 7 7 7 7 7 7 7 7 12 12 12 12 12 12 8 8 8 8 8 8 7 8 8 8 8 8 8 12 12 12 7 7 7 7 7 12 12 12 12 14
14 12 8 8 7 7 7 15 7 7 15 7 7 8 7 7 7 15 7 7 15 7 7 8 7 4 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 7 7 7 7 7 7 7 7 12 12 12 12 12 9 8 8 8 8 8 8 8 8 8 8 8 8 8 9 12 12 7 12 12 12 12 12 12 12 12 14
14 12 8 8 7 7 7 15 7 7 15 7 7 8 7 4 7 7 7 7 7 7 7 8 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 7 7 7 7 7 7 7 7 12 12 12 12 12 12 8 8 8 8 8 8 8 8 8 8 8 8 8 12 12 12 7 12 12 12 12 12 12 12 12 14
14 12 8 8 7 4 7 7 7 7 7 7 7 8 7 7 7 7 7 7 7 7 7 8 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7 7 7 7 7 7 7 7 7 7 7 7 7 8 8 8 8 7 7 7 7 7 7 7 7 12 12 12 12 12 12 8 8 8 8 8 8 8 8 8 8 8 8 8 12 12 12 7 12 12 12 12 12 12 12 12 14
14 12 8 8 7 7 7 7 7 7 7 7 7 8 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 9 7 7 7 7 7 7 7 7 7 7 7 7 7 8 8 8 8 7 7 7 7 7 7 7 7 12 12 12 12 12 12 8 8 8 8 8 8 7 8 8 8 8 8 8 12 12 12 7 12 12 12 12 12 12 12 12 14
14 12 8 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 0 0 1 1 1 1 0 0 0 1 1 1 9 9 7 7 7 15 7 7 7 7 7 7 7 7 7 8 8 8 8 7 7 7 7 7 7 7 7 12 12 12 12 12 12 8 8 8 8 8 8 7 8 8 8 8 8 8 12 12 12 7 12 7 7 7 12 12 12 12 14
14 12 8 1 1 1 1 1 1 8 8 8 1 1 1 1 1 1 8 8 8 1 1 1 1 8 8 1 1 1 1 8 8 8 1 1 9 9 9 7 7 7 7 7 7 7 7 7 8 8 7 7 8 8 8 8 7 7 7 7 7 7 7 7 12 12 12 12 12 12 8 8 8 8 8 8 7 8 8 8 8 8 8 12 12 12 7 12 8 8 8 12 12 12 12 14
14 12 12 6 6 6 6 6 8 8 8 8 6 6 6 6 6 0 8 8 8 6 6 6 0 8 8 6 6 6 0 8 8 8 0 0 9 1 9 7 7 7 7 7 7 7 7 7 7 7 7 7 8 8 8 8 7 7 7 7 7 7 7 7 12 12 12 12 12 9 8 8 8 8 8 8 7 8 8 8 8 8 8 9 12 12 7 12 12 12 12 12 12 12 12 14
14 12 12 12 12 12 7 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 0 0 9 9 9 7 7 7 7 7 7 7 7 7 7 7 7 7 8 8 8 8 7 7 7 7 7 7 7 7 12 12 12 12 12 12 8 8 8 8 8 8 8 8 8 8 8 8 8 12 12 12 7 12 12 12 12 12 12 12 12 14
14 12 12 12 12 7 8 0 7 7 7 7 6 6 6 7 7 7 7 7 7 7 7 7 7 8 8 0 0 0 8 8 8 8 8 8 0 9 9 7 7 7 7 7 7 7 7 7 7 7 7 7 8 8 7 7 7 7 7 7 7 7 7 7 12 12 12 12 12 12 8 8 8 8 8 8 8 8 8 8 8 8 8 12 12 12 7 12 7 7 7 12 12 12 12 14
14 12 12 12 7 8 0 0 0 7 7 7 6 6 6 7 7 7 7 7 7 7 7 7 7 7 7 0 0 0 7 7 7 7 7 7 0 1 9 7 7 7 15 15 7 7 7 7 15 15 7 7 8 8 7 7 7 7 7 7 7 7 7 7 12 12 12 12 12 12 8 8 8 8 8 8 8 8 8 8 8 8 8 12 12 12 7 12 8 8 8 12 12 12 12 14
14 12 12 0 7 0 0 0 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 0 0 9 9 9 7 7 7 7 7 7 7 7 7 7 7 7 7 8 8 7 15 7 7 7 7 7 7 7 7 12 12 12 12 12 12 8 8 8 8 8 8 7 8 8 8 8 8 8 12 12 12 7 12 12 12 12 12 12 12 12 14
14 12 8 7 7 7 0 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 6 0 9 1 9 7 7 7 7 7 7 7 7 7 7 7 7 7 8 8 7 15 7 7 7 7 7 7 7 7 12 12 12 12 12 12 8 8 8 8 8 8 7 8 8 8 8 8 8 12 12 12 7 12 12 12 12 12 12 12 12 14
14 12 8 8 7 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 8 8 8 7 7 7 7 7 7 7 7 7 6 0 9 9 9 7 7 7 7 7 7 7 7 7 7 7 7 7 8 8 15 15 7 7 7 7 7 7 7 7 12 12 12 12 12 12 8 8 8 8 8 8 7 8 8 8 8 8 8 12 12 12 7 12 7 7 7 12 12 12 12 14
14 12 8 8 7 7 7 7 7 7 7 8 8 8 7 8 8 7 8 8 7 8 8 8 8 8 7 7 7 7 7 7 7 7 6 0 9 9 9 7 7 7 7 7 7 7 7 7 7 7 7 7 8 8 15 15 7 7 7 7 15 7 7 7 12 12 12 12 12 9 8 8 8 8 8 8 7 8 8 8 8 8 8 9 12 12 7 12 8 8 8 12 12 12 12 14
14 12 8 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 8 8 8 8 7 8 8 7 7 7 7 7 7 7 0 0 9 9 9 7 7 7 15 15 7 7 7 7 15 15 7 7 8 7 15 15 7 7 7 15 15 7 7 7 12 12 12 12 12 12 8 8 8 8 8 8 8 8 8 8 8 8 8 12 12 12 7 12 12 12 12 12 12 12 12 14
14 12 8 8 7 7 7 7 7 7 8 6 6 6 6 6 6 6 6 6 6 6 6 8 8 8 8 7 7 7 7 7 7 7 7 7 0 1 9 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 15 15 15 15 15 15 15 7 7 7 12 12 12 12 12 12 8 8 8 8 8 8 8 8 8 8 8 8 8 12 12 12 7 12 12 12 12 12 12 12 12 14
14 12 8 8 7 7 7 7 7 7 8 6 6 6 6 6 6 6 6 6 6 6 6 6 8 8 8 7 9 9 7 7 7 7 7 7 0 9 9 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 15 15 15 15 15 7 15 7 7 7 12 12 12 12 12 12 8 8 8 8 8 8 8 8 8 8 8 8 8 12 12 12 7 12 12 12 12 12 12 12 12 14
14 12 8 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 12 12 12 12 12 8 7 8 7 9 9 7 7 7 7 7 7 9 9 9 7 4 7 7 7 7 7 7 7 7 7 4 7 8 7 15 15 7 7 7 7 7 7 7 7 12 12 12 12 12 12 8 8 8 8 8 8 7 8 8 8 8 8 8 12 12 12 7 12 12 12 12 12 12 12 12 14
14 12 8 8 7 7 7 2 2 7 8 8 8 8 8 8 8 8 8 12 12 12 12 6 8 8 8 7 9 9 7 7 7 7 0 0 9 9 9 7 7 7 7 7 7 7 7 7 7 7 7 7 8 8 15 15 7 7 7 7 7 7 7 7 12 12 12 12 12 12 8 8 8 8 8 8 7 8 8 8 8 8 8 12 12 12 7 12 12 12 12 12 12 12 12 14
